[Modules.TaskHandler] | 2017-10-24 09:55:24,928 | False	Failed TaskHandler:prerequisites:checkPrerequisites for Greet - haveNotGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:24,928 | haveNotGreeted : FAILED
[Modules.TaskHandler] | 2017-10-24 09:55:24,928 | Prereq test after testing: False
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | True;  Finished :Greet
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | Starting new task: GetObjective
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | Running task: GetObjective
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | personFound,haveGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | Prerequisites test: personFound
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | True
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | Prerequisites test: haveGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:24,929 | True
[Modules.TaskHandler] | 2017-10-24 09:55:24,930 | Prereq test after testing: True
[Modules.TaskHandler] | 2017-10-24 09:55:24,930 | Running function: getObjective
[Modules.TaskHandler] | 2017-10-24 09:55:27,527 | True;  Finished :GetObjective
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | True;  Finished :AskForTask
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | True;  Finished :FIND-SOMETHING-TODO-1
[__main__] | 2017-10-24 09:55:27,528 | FIND-SOMETHING-TODO-1
[__main__] | 2017-10-24 09:55:27,528 | Finished circle: True 
[__main__] | 2017-10-24 09:55:27,528 | Started root: FIND-SOMETHING-TODO-1
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Running task: FIND-SOMETHING-TODO-1
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | 
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Prereq test after testing: True
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Starting new task: LookAround
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Running task: LookAround
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | personNotFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,528 | Prerequisites test: personNotFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | False	Failed TaskHandler:prerequisites:checkPrerequisites for LookAround - personNotFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | personNotFound : FAILED
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Prereq test after testing: False
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | True;  Finished :LookAround
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Starting new task: AskForTask
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Running task: AskForTask
